Idx,Date,Hist,Pred,Text
Aaron_Taylor-Johnson,2016/03/27,"[7043, 6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981]","[10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/28,"[6921, 7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649]","[9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/29,"[7186, 7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541]","[9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/30,"[7890, 10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759]","[8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/03/31,"[10461, 8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048]","[6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/01,"[8001, 6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617]","[6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/02,"[6437, 5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790]","[8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/03,"[5996, 5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414]","[9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/04,"[5997, 6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569]","[7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/05,"[6056, 7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611]","[7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/06,"[7581, 8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105]","[7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/07,"[8817, 8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273]","[6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/08,"[8708, 7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963]","[6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/09,"[7640, 7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693]","[8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/10,"[7012, 5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345]","[9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/11,"[5939, 6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102]","[7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/12,"[6789, 8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325]","[6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/13,"[8508, 15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442]","[7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095, 12572]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/14,"[15389, 9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115]","[6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095, 12572, 8758]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/15,"[9261, 8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696]","[6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095, 12572, 8758, 7514]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/16,"[8054, 6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384]","[8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095, 12572, 8758, 7514, 8615]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/17,"[6868, 9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712]","[9039, 8361, 7386, 6332, 7803, 9609, 9095, 12572, 8758, 7514, 8615, 8019]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/18,"[9818, 11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039]","[8361, 7386, 6332, 7803, 9609, 9095, 12572, 8758, 7514, 8615, 8019, 8751]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/19,"[11556, 9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361]","[7386, 6332, 7803, 9609, 9095, 12572, 8758, 7514, 8615, 8019, 8751, 10626]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/20,"[9204, 9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386]","[6332, 7803, 9609, 9095, 12572, 8758, 7514, 8615, 8019, 8751, 10626, 11539]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/21,"[9824, 7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332]","[7803, 9609, 9095, 12572, 8758, 7514, 8615, 8019, 8751, 10626, 11539, 11268]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/22,"[7576, 6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803]","[9609, 9095, 12572, 8758, 7514, 8615, 8019, 8751, 10626, 11539, 11268, 9289]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/23,"[6112, 5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609]","[9095, 12572, 8758, 7514, 8615, 8019, 8751, 10626, 11539, 11268, 9289, 9110]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/24,"[5705, 5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095]","[12572, 8758, 7514, 8615, 8019, 8751, 10626, 11539, 11268, 9289, 9110, 12168]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
Aaron_Taylor-Johnson,2016/04/25,"[5930, 6868, 9610, 9144, 9457, 7604, 6552, 5858, 6672, 6649, 7441, 6485, 5488, 5450, 5757, 7497, 8066, 10698, 7150, 5951, 5581, 6658, 6608, 13985, 12156, 8613, 6927, 6558, 6524, 6916, 7981, 10649, 9541, 9759, 8048, 6617, 6790, 8414, 9569, 7611, 7105, 7273, 6963, 6693, 8345, 9102, 7325, 6442, 7115, 6696, 6384, 8712, 9039, 8361, 7386, 6332, 7803, 9609, 9095, 12572]","[8758, 7514, 8615, 8019, 8751, 10626, 11539, 11268, 9289, 9110, 12168, 14416]","Aaron Perry Taylor-Johnson is an English actor. He is known for his portrayal of the title character in Kick-Ass (2010) and its 2013 sequel, as well as the Marvel Cinematic Universe character Pietro Maximoff in Avengers: Age of Ultron (2015)."
